,amount,delta,Prev_Amount,day_of_week,day,hour,time
29614,100.0,0.0009837962962962962,100.0,5,2,5,2019-03-02 05:40:29
29615,50.0,27.64267361111111,100.0,3,21,7,2019-02-21 07:17:34
29616,100.0,19.037974537037037,100.0,5,23,19,2019-02-23 19:12:07
29617,100.0,6.039444444444444,100.0,6,24,18,2019-02-24 18:11:55
29618,100.0,14.0978125,50.0,4,8,7,2019-03-08 07:23:17
29619,50.0,39.97422453703704,200.0,1,5,17,2019-03-05 17:22:08
29620,50.0,2.989224537037037,40.0,1,29,18,2019-01-29 18:12:01
29621,300.0,31.09263888888889,500.0,4,15,18,2019-03-15 18:10:45
29622,100.0,1.6783449074074075,100.0,4,8,10,2019-02-08 10:41:01
29623,100.0,6.0212615740740745,100.0,3,28,16,2019-02-28 16:37:42
29624,50.0,7.108078703703704,50.0,6,17,9,2019-02-17 09:50:16
29625,1.0,0.09140046296296296,100.0,1,26,8,2019-03-26 08:22:43
29626,90.0,7.592372685185185,25.0,6,10,6,2019-03-10 06:40:09
29627,50.0,3.798449074074074,50.0,0,4,14,2019-03-04 14:37:28
29628,1000.0,7.915543981481481,500.0,3,21,10,2019-02-21 10:30:54
29629,200.0,10.002847222222222,100.0,0,4,17,2019-02-04 17:27:55
29630,400.0,5.677164351851852,100.0,1,19,6,2019-02-19 06:20:32
29631,1.0,1.989074074074074,1.0,2,16,16,2019-01-16 16:32:53
29632,100.0,31.314074074074075,80.0,1,26,2,2019-03-26 02:30:46
29633,50.0,0.9988657407407407,50.0,4,1,7,2019-02-01 07:51:24
29634,900.0,7.056840277777778,1000.0,2,27,18,2019-02-27 18:20:33
29635,22.0,41.938344907407405,50.0,4,8,14,2019-03-08 14:58:57
29636,300.0,11.513807870370371,500.0,0,4,3,2019-02-04 03:40:32
29637,375.0,45.982256944444444,190.0,0,25,17,2019-03-25 17:58:42
29638,100.0,2.9193171296296296,150.0,6,20,14,2019-01-20 14:08:37
29639,120.0,5.896770833333333,120.0,3,28,16,2019-02-28 16:07:34
29640,1000.0,46.857824074074074,1000.0,0,4,5,2019-03-04 05:31:51
29641,300.0,34.70311342592593,300.0,1,26,11,2019-03-26 11:59:14
29642,5.0,0.5422106481481481,5.0,5,19,8,2019-01-19 08:16:59
29643,70.0,6.109328703703704,100.0,1,5,15,2019-02-05 15:15:56
29644,300.0,10.051840277777778,200.0,4,22,18,2019-03-22 18:12:08
29645,50.0,6.92375,100.0,3,21,7,2019-02-21 07:04:14
29646,200.0,8.815069444444445,100.0,0,18,8,2019-03-18 08:32:38
29647,100.0,5.959467592592593,100.0,2,6,18,2019-03-06 18:55:06
29648,50.0,7.941319444444445,100.0,5,9,15,2019-02-09 15:11:24
29649,410.0,20.954675925925926,400.0,1,29,15,2019-01-29 15:19:33
29650,50.0,4.964525462962963,50.0,0,14,20,2019-01-14 20:45:20
29651,100.0,29.836111111111112,100.0,5,23,6,2019-02-23 06:51:45
29652,6.0,1.2869560185185185,18.0,2,20,21,2019-03-20 21:16:24
29653,5.0,0.9548032407407407,150.0,2,20,17,2019-02-20 17:20:43
29654,100.0,13.924085648148148,5.0,5,23,16,2019-03-23 16:04:23
29655,80.0,11.353067129629629,60.0,1,26,14,2019-03-26 14:58:10
29656,100.0,5.0084375,100.0,2,16,5,2019-01-16 05:08:52
29657,200.0,13.061516203703704,130.0,6,17,17,2019-03-17 17:51:07
29658,60.0,4.62761574074074,100.0,6,3,8,2019-02-03 08:30:50
29659,450.0,50.8034837962963,400.0,0,4,11,2019-03-04 11:01:22
29660,1000.0,1.5271180555555555,250.0,2,6,3,2019-03-06 03:31:32
29661,400.0,0.5707175925925926,500.0,1,5,16,2019-02-05 16:30:35
29662,100.0,14.495266203703704,100.0,4,8,17,2019-03-08 17:32:09
29663,100.0,19.08150462962963,25.0,0,28,17,2019-01-28 17:32:28
29664,55.0,7.761377314814815,50.0,4,8,14,2019-02-08 14:25:09
29665,200.0,6.088599537037037,100.0,5,23,6,2019-02-23 06:11:04
29666,100.0,10.8546875,130.0,5,26,13,2019-01-26 13:43:16
29667,100.0,0.47875,10.0,1,5,3,2019-02-05 03:31:47
29668,300.0,18.694641203703704,300.0,5,16,18,2019-02-16 18:02:20
29669,300.0,25.999537037037037,500.0,2,6,13,2019-03-06 13:18:17
29670,100.0,5.091238425925926,200.0,5,16,11,2019-02-16 11:24:21
29671,50.0,8.281782407407407,15.0,1,29,19,2019-01-29 19:08:37
29672,100.0,29.980613425925927,50.0,4,22,18,2019-02-22 18:46:00
29673,20.0,0.002395833333333333,150.0,2,6,3,2019-03-06 03:25:58
29674,1000.0,15.078287037037038,500.0,6,24,19,2019-02-24 19:14:18
29675,250.0,8.025416666666667,300.0,1,12,20,2019-02-12 20:31:21
29676,100.0,19.3059375,100.0,2,30,19,2019-01-30 19:16:40
29677,400.0,25.278020833333333,300.0,6,24,9,2019-02-24 09:37:04
29678,100.0,0.004884259259259259,200.0,1,19,18,2019-03-19 18:08:25
29679,200.0,25.884085648148147,100.0,5,9,16,2019-02-09 16:45:28
29680,300.0,37.84827546296296,500.0,3,21,17,2019-03-21 17:00:12
29681,100.0,2.9422685185185187,30.0,2,30,17,2019-01-30 17:09:02
29682,30.0,0.02480324074074074,100.0,5,2,16,2019-02-02 16:03:40
29683,500.0,4.8440625,500.0,1,26,11,2019-03-26 11:05:05
29684,50.0,17.644826388888887,80.0,2,6,19,2019-02-06 19:48:08
29685,200.0,0.6984143518518519,200.0,4,25,19,2019-01-25 19:21:46
29686,300.0,11.813020833333333,200.0,4,1,12,2019-03-01 12:17:49
29687,100.0,8.976909722222222,200.0,5,26,17,2019-01-26 17:05:05
29688,200.0,4.639756944444445,500.0,5,12,3,2019-01-12 03:15:59
29689,100.0,1.2056597222222223,40.0,1,26,16,2019-02-26 16:59:39
29690,100.0,12.888287037037037,200.0,0,18,15,2019-03-18 15:39:37
29691,200.0,36.52826388888889,200.0,4,15,5,2019-03-15 05:22:03
29692,100.0,28.004560185185184,100.0,6,3,16,2019-02-03 16:52:12
29693,200.0,35.69681712962963,400.0,2,13,4,2019-02-13 04:50:00
29694,20.0,0.9743518518518518,8.0,3,7,16,2019-02-07 16:59:33
29695,30.0,56.925810185185185,20.0,4,22,16,2019-03-22 16:14:53
29696,50.0,1.0195254629629629,50.0,4,8,12,2019-03-08 12:04:30
29697,50.0,6.546400462962963,100.0,4,8,4,2019-03-08 04:29:12
29698,70.0,37.8840162037037,100.0,1,19,14,2019-03-19 14:15:41
29699,100.0,16.842685185185186,5.0,6,10,14,2019-02-10 14:34:53
29700,2000.0,39.94371527777778,2000.0,6,17,11,2019-03-17 11:44:59
29701,30.0,0.285162037037037,10.0,1,26,10,2019-03-26 10:07:36
29702,5000.0,5.949641203703703,3000.0,4,15,15,2019-02-15 15:07:39
29703,50.0,4.908541666666666,50.0,4,1,3,2019-03-01 03:16:06
29704,150.0,1.4295023148148147,100.0,0,4,20,2019-02-04 20:30:47
29705,50.0,22.337337962962962,50.0,4,15,19,2019-02-15 19:22:27
29706,25.0,0.0022222222222222222,25.0,5,2,11,2019-02-02 11:31:28
29707,200.0,31.964050925925925,250.0,3,14,15,2019-02-14 15:06:11
29708,10.0,28.068564814814813,20.0,2,27,17,2019-02-27 17:58:14
29709,5.0,49.65321759259259,20.0,1,12,9,2019-03-12 09:57:43
29710,1000.0,18.922453703703702,1000.0,1,26,17,2019-02-26 17:05:57
29711,100.0,0.0010532407407407407,100.0,6,3,17,2019-02-03 17:04:12
29712,30.0,15.484189814814815,60.0,2,20,6,2019-02-20 06:30:38
29713,24.0,7.5168634259259255,50.0,3,28,5,2019-02-28 05:46:26
29714,20.0,0.002384259259259259,90.0,2,30,16,2019-01-30 16:37:08
29715,100.0,29.983935185185185,100.0,6,24,18,2019-02-24 18:13:27
29716,25.0,17.86451388888889,50.0,0,21,8,2019-01-21 08:17:46
29717,20.0,0.003136574074074074,20.0,2,30,16,2019-01-30 16:52:04
29718,50.0,2.4096527777777776,50.0,6,17,15,2019-02-17 15:29:10
29719,1000.0,53.70520833333333,1000.0,5,2,10,2019-03-02 10:33:08
29720,50.0,2.8986574074074074,50.0,3,14,12,2019-02-14 12:34:37
29721,100.0,8.81005787037037,100.0,0,28,9,2019-01-28 09:45:03
29722,200.0,29.34986111111111,170.0,4,1,15,2019-03-01 15:20:52
29723,100.0,18.366215277777776,50.0,2,30,17,2019-01-30 17:56:08
29724,1000.0,4.815520833333333,1000.0,6,24,15,2019-03-24 15:57:52
29725,100.0,6.884293981481481,100.0,3,14,11,2019-02-14 11:04:07
29726,50.0,6.996574074074074,50.0,0,21,17,2019-01-21 17:19:39
29727,55.0,0.08487268518518519,58.0,4,1,16,2019-02-01 16:20:26
29728,100.0,9.441296296296295,150.0,4,1,15,2019-02-01 15:16:14
29729,200.0,26.922268518518518,300.0,4,1,3,2019-02-01 03:03:54
29730,50.0,20.027824074074076,100.0,0,4,20,2019-03-04 20:08:39
29731,500.0,33.088125,1000.0,5,9,10,2019-03-09 10:04:30
29732,50.0,10.113842592592592,50.0,2,16,16,2019-01-16 16:02:05
29733,100.0,0.0009375,100.0,0,25,17,2019-02-25 17:53:16
29734,200.0,53.22226851851852,300.0,6,24,11,2019-03-24 11:05:04
29735,100.0,2.1003125,100.0,3,21,6,2019-02-21 06:06:36
29736,100.0,10.671273148148147,25.0,2,6,19,2019-03-06 19:26:41
29737,500.0,38.9458912037037,500.0,6,24,16,2019-02-24 16:41:53
29738,200.0,4.942175925925926,70.0,1,12,16,2019-03-12 16:37:16
29739,200.0,10.933206018518518,200.0,3,14,3,2019-02-14 03:17:19
29740,100.0,1.0118402777777777,100.0,1,19,14,2019-03-19 14:31:48
29741,200.0,22.985648148148147,120.0,3,7,16,2019-02-07 16:53:10
29742,200.0,73.01688657407408,200.0,5,23,15,2019-03-23 15:30:40
29743,200.0,7.804351851851852,200.0,6,10,7,2019-03-10 07:16:05
29744,1500.0,32.60960648148148,1500.0,6,10,9,2019-02-10 09:37:24
29745,20.0,0.0005555555555555556,20.0,1,5,13,2019-03-05 13:00:34
29746,23.0,0.425474537037037,99.0,3,7,4,2019-03-07 04:57:47
29747,100.0,6.1071990740740745,100.0,1,26,15,2019-02-26 15:30:46
29748,200.0,32.67809027777778,200.0,4,15,5,2019-02-15 05:36:11
29749,50.0,2.877488425925926,50.0,2,13,11,2019-02-13 11:58:52
29750,300.0,0.30386574074074074,100.0,1,5,17,2019-02-05 17:30:24
29751,17.0,0.02832175925925926,10.0,3,21,16,2019-03-21 16:46:44
29752,100.0,16.579791666666665,100.0,6,10,8,2019-03-10 08:20:12
29753,100.0,0.005138888888888889,100.0,5,16,17,2019-02-16 17:33:17
29754,100.0,19.260231481481483,100.0,3,7,0,2019-02-07 00:03:02
29755,80.0,0.11577546296296297,100.0,3,21,14,2019-02-21 14:10:07
29756,250.0,2.2660069444444444,40.0,1,5,20,2019-03-05 20:23:12
29757,500.0,29.28673611111111,500.0,4,22,19,2019-02-22 19:08:49
29758,30.0,39.241851851851855,50.0,4,8,15,2019-03-08 15:30:50
29759,1000.0,17.030462962962964,1000.0,5,16,15,2019-02-16 15:54:11
29760,200.0,14.602592592592593,100.0,2,20,7,2019-03-20 07:31:34
29761,50.0,0.005509259259259259,200.0,3,3,9,2019-01-03 09:32:12
29762,100.0,15.691400462962964,100.0,5,16,10,2019-03-16 10:09:16
29763,230.0,18.976550925925928,400.0,4,15,16,2019-02-15 16:04:08
29764,500.0,8.604907407407408,500.0,6,10,19,2019-02-10 19:08:42
29765,100.0,8.427650462962964,50.0,0,21,16,2019-01-21 16:35:47
29766,200.0,0.06570601851851852,200.0,2,9,9,2019-01-09 09:21:59
29767,100.0,0.020474537037037038,50.0,1,19,18,2019-02-19 18:13:44
29768,200.0,6.503831018518518,200.0,4,18,7,2019-01-18 07:17:50
29769,500.0,11.017025462962962,500.0,0,28,17,2019-01-28 17:25:48
29770,2000.0,14.174699074074073,900.0,1,22,9,2019-01-22 09:26:20
29771,1000.0,13.709548611111112,500.0,5,23,8,2019-03-23 08:30:51
29772,100.0,4.003993055555555,100.0,2,13,15,2019-02-13 15:47:07
29773,300.0,10.959675925925925,300.0,1,26,18,2019-02-26 18:39:35
29774,50.0,2.496261574074074,50.0,1,19,4,2019-02-19 04:01:33
29775,33.0,0.7874421296296297,20.0,6,17,5,2019-02-17 05:47:27
29776,200.0,10.324699074074074,200.0,4,18,18,2019-01-18 18:01:43
29777,100.0,3.4351041666666666,100.0,0,11,18,2019-02-11 18:26:07
29778,50.0,5.077442129629629,30.0,2,30,18,2019-01-30 18:54:48
29779,200.0,61.48506944444444,100.0,1,26,6,2019-03-26 06:31:15
29780,175.0,23.931863425925926,200.0,3,14,11,2019-03-14 11:23:11
29781,200.0,20.98758101851852,200.0,5,16,19,2019-03-16 19:33:04
29782,100.0,3.617048611111111,100.0,0,25,16,2019-03-25 16:58:03
29783,50.0,16.97255787037037,50.0,6,3,17,2019-03-03 17:12:40
29784,100.0,17.542708333333334,100.0,4,25,19,2019-01-25 19:58:01
29785,41.0,6.87849537037037,40.0,6,3,15,2019-03-03 15:19:39
29786,80.0,2.0780671296296296,80.0,2,16,19,2019-01-16 19:41:33
29787,250.0,8.011805555555556,300.0,2,13,16,2019-03-13 16:34:41
29788,100.0,13.227789351851852,50.0,4,15,11,2019-02-15 11:13:22
29789,1000.0,15.945856481481481,360.0,0,28,16,2019-01-28 16:06:45
29790,100.0,0.007210648148148148,100.0,1,12,17,2019-02-12 17:11:40
29791,60.0,4.508831018518518,25.0,3,7,6,2019-02-07 06:34:30
29792,300.0,29.24318287037037,300.0,4,8,13,2019-03-08 13:49:30
29793,100.0,2.0135532407407406,100.0,2,13,6,2019-02-13 06:17:27
29794,100.0,9.64988425925926,100.0,1,29,4,2019-01-29 04:22:17
29795,500.0,28.849965277777777,650.0,4,1,9,2019-02-01 09:14:54
29796,1000.0,14.45329861111111,1000.0,0,18,17,2019-02-18 17:19:48
29797,300.0,9.642534722222223,300.0,3,21,7,2019-02-21 07:36:52
29798,100.0,3.7102314814814816,100.0,4,1,9,2019-03-01 09:40:14
29799,50.0,10.966909722222223,50.0,2,6,15,2019-02-06 15:37:51
29800,500.0,10.059340277777778,1000.0,2,30,18,2019-01-30 18:12:59
29801,100.0,0.15013888888888888,500.0,6,3,15,2019-03-03 15:33:41
29802,50.0,0.017175925925925924,100.0,1,26,12,2019-03-26 12:01:55
29803,100.0,20.051273148148148,100.0,1,12,10,2019-02-12 10:57:28
29804,700.0,0.015509259259259259,200.0,2,20,6,2019-03-20 06:33:55
29805,70.0,14.877280092592592,60.0,6,17,16,2019-02-17 16:48:15
29806,50.0,4.064479166666667,50.0,0,21,16,2019-01-21 16:18:10
29807,50.0,6.573113425925926,40.0,1,19,16,2019-02-19 16:22:43
29808,600.0,1.0453240740740741,100.0,0,18,17,2019-02-18 17:45:54
29809,100.0,17.99454861111111,150.0,3,21,4,2019-02-21 04:13:13
29810,200.0,7.137199074074074,100.0,0,18,17,2019-03-18 17:54:40
29811,230.0,23.125833333333333,50.0,5,23,17,2019-02-23 17:39:27
29812,100.0,10.19920138888889,95.0,4,8,18,2019-02-08 18:12:06
29813,50.0,1.433923611111111,1.0,0,21,15,2019-01-21 15:06:46
29814,12.0,14.071631944444444,10.0,4,22,17,2019-02-22 17:46:20
29815,200.0,52.98636574074074,200.0,4,15,14,2019-03-15 14:57:48
29816,50.0,8.821122685185186,50.0,5,16,6,2019-03-16 06:36:15
29817,50.0,25.63228009259259,50.0,6,24,7,2019-02-24 07:45:34
29818,100.0,17.082314814814815,300.0,5,23,19,2019-03-23 19:14:14
29819,50.0,12.704803240740741,127.0,1,26,6,2019-03-26 06:52:23
29820,100.0,6.008668981481481,100.0,0,4,18,2019-02-04 18:17:19
29821,400.0,38.02585648148148,250.0,0,4,19,2019-03-04 19:37:47
29822,100.0,3.308263888888889,500.0,5,23,17,2019-02-23 17:50:55
29823,100.0,15.742152777777777,50.0,2,6,16,2019-03-06 16:39:06
29824,5.0,0.01423611111111111,50.0,1,26,7,2019-02-26 07:22:33
29825,46.0,6.053483796296296,50.0,3,21,19,2019-02-21 19:18:55
29826,100.0,0.0042824074074074075,150.0,4,1,17,2019-02-01 17:49:12
29827,400.0,7.702719907407407,300.0,1,12,5,2019-02-12 05:35:08
29828,100.0,6.883009259259259,100.0,3,28,15,2019-02-28 15:40:54
29829,2000.0,18.920347222222222,2000.0,2,23,13,2019-01-23 13:08:59
29830,500.0,6.027488425925926,800.0,1,5,19,2019-02-05 19:26:19
29831,100.0,38.04836805555556,50.0,0,11,20,2019-02-11 20:31:43
29832,100.0,22.421701388888888,150.0,6,27,16,2019-01-27 16:33:44
29833,100.0,0.0010532407407407407,100.0,4,15,8,2019-02-15 08:39:39
29834,50.0,2.967048611111111,50.0,1,12,15,2019-02-12 15:23:53
29835,400.0,37.104108796296295,400.0,6,17,11,2019-03-17 11:23:32
29836,45.0,14.109814814814815,100.0,1,19,17,2019-02-19 17:42:42
29837,100.0,4.048738425925926,80.0,6,13,15,2019-01-13 15:39:23
29838,400.0,48.2344212962963,500.0,1,19,15,2019-03-19 15:31:24
29839,100.0,4.136851851851852,100.0,0,25,18,2019-03-25 18:35:52
29840,100.0,65.37413194444444,100.0,6,24,16,2019-03-24 16:08:06
29841,50.0,2.790601851851852,25.0,3,14,14,2019-02-14 14:45:36
29842,10.0,22.34960648148148,500.0,4,1,17,2019-02-01 17:35:45
29843,100.0,27.85421296296296,100.0,0,4,15,2019-02-04 15:48:41
29844,100.0,2.2429050925925926,200.0,2,6,16,2019-03-06 16:38:24
29845,50.0,5.06287037037037,99.0,4,22,15,2019-02-22 15:58:25
29846,1000.0,16.058368055555555,300.0,5,2,13,2019-03-02 13:33:58
29847,250.0,13.132604166666667,50.0,2,13,8,2019-02-13 08:12:45
29848,1100.0,33.114131944444445,1100.0,2,20,8,2019-02-20 08:37:09
29849,1000.0,15.027002314814816,1000.0,4,1,17,2019-03-01 17:34:11
29850,20.0,0.6663078703703704,14.0,6,17,6,2019-03-17 06:28:36
29851,100.0,4.188645833333333,100.0,5,16,9,2019-03-16 09:43:39
29852,170.0,24.062800925925927,170.0,0,11,17,2019-02-11 17:54:09
29853,150.0,9.158483796296297,175.0,5,16,13,2019-02-16 13:15:59
29854,50.0,18.0209375,50.0,1,12,17,2019-02-12 17:11:52
29855,50.0,7.042106481481482,100.0,6,24,18,2019-02-24 18:19:41
29856,30.0,1.9474537037037036,30.0,4,25,16,2019-01-25 16:47:23
29857,500.0,19.14034722222222,500.0,6,20,15,2019-01-20 15:33:46
29858,10.0,0.41128472222222223,100.0,1,8,17,2019-01-08 17:18:19
29859,90.0,4.508622685185185,90.0,6,10,5,2019-03-10 05:38:18
29860,5.0,0.012858796296296297,5.0,3,21,8,2019-03-21 08:29:43
29861,250.0,9.895486111111111,200.0,3,21,5,2019-02-21 05:59:50
29862,100.0,7.94011574074074,100.0,2,13,16,2019-03-13 16:17:58
29863,300.0,9.954641203703703,300.0,4,8,17,2019-02-08 17:16:21
29864,100.0,20.464895833333333,100.0,6,24,20,2019-02-24 20:31:08
29865,150.0,26.18693287037037,100.0,0,4,8,2019-02-04 08:41:15
29866,100.0,2.0292476851851853,100.0,3,3,8,2019-01-03 08:45:54
29867,100.0,0.013009259259259259,100.0,4,25,5,2019-01-25 05:21:15
29868,20.0,6.019351851851852,50.0,2,13,19,2019-02-13 19:59:25
29869,100.0,24.78440972222222,100.0,1,5,4,2019-02-05 04:48:15
29870,100.0,3.031724537037037,100.0,6,24,18,2019-02-24 18:33:04
29871,50.0,35.97708333333333,84.0,5,9,13,2019-02-09 13:38:29
29872,200.0,20.475289351851853,400.0,6,17,4,2019-03-17 04:42:21
29873,160.0,2.9211689814814816,100.0,1,5,13,2019-02-05 13:07:01
29874,200.0,5.389155092592593,100.0,1,19,19,2019-02-19 19:05:58
29875,5.0,29.96099537037037,50.0,4,22,17,2019-02-22 17:07:07
29876,100.0,41.488935185185184,230.0,3,14,17,2019-03-14 17:46:40
29877,60.0,17.90269675925926,75.0,4,22,13,2019-02-22 13:28:09
29878,100.0,20.518414351851852,100.0,6,24,16,2019-02-24 16:51:11
29879,68.0,2.109722222222222,100.0,5,16,5,2019-02-16 05:44:58
29880,100.0,2.0678819444444443,250.0,5,26,16,2019-01-26 16:35:43
29881,280.0,22.535104166666667,278.0,3,7,5,2019-03-07 05:07:06
29882,50.0,0.0019444444444444444,100.0,3,31,23,2019-01-31 23:04:58
29883,300.0,32.730555555555554,200.0,0,11,6,2019-03-11 06:47:46
29884,100.0,9.14232638888889,100.0,5,23,16,2019-02-23 16:04:15
29885,100.0,5.056828703703704,150.0,1,5,15,2019-03-05 15:23:05
29886,50.0,11.959548611111112,50.0,6,17,16,2019-03-17 16:26:42
29887,100.0,3.8577546296296297,150.0,2,27,12,2019-02-27 12:53:26
29888,80.0,38.926493055555554,50.0,6,10,5,2019-03-10 05:32:50
29889,100.0,12.842430555555556,100.0,1,12,8,2019-03-12 08:08:15
29890,100.0,0.004803240740740741,100.0,0,14,17,2019-01-14 17:20:24
29891,200.0,23.862129629629628,200.0,4,1,5,2019-02-01 05:29:17
29892,200.0,6.897430555555555,300.0,4,1,16,2019-02-01 16:38:48
29893,260.0,1.0138888888888888,400.0,5,23,14,2019-03-23 14:52:28
29894,100.0,13.513819444444444,100.0,1,19,18,2019-02-19 18:12:15
29895,100.0,2.99880787037037,300.0,3,28,18,2019-02-28 18:15:30
29896,180.0,24.969375,150.0,6,10,10,2019-02-10 10:38:26
29897,450.0,9.038217592592593,450.0,6,20,12,2019-01-20 12:57:52
29898,100.0,19.935983796296295,100.0,1,5,14,2019-02-05 14:27:35
29899,50.0,4.8350231481481485,50.0,4,22,6,2019-03-22 06:50:12
29900,100.0,0.006076388888888889,100.0,3,31,17,2019-01-31 17:11:03
29901,1000.0,34.54549768518518,1000.0,3,14,13,2019-02-14 13:40:46
29902,500.0,23.24247685185185,500.0,3,24,10,2019-01-24 10:52:08
29903,100.0,0.0020717592592592593,100.0,5,23,15,2019-02-23 15:04:55
29904,70.0,5.926909722222222,100.0,5,2,17,2019-03-02 17:31:18
29905,200.0,10.049143518518518,250.0,6,20,18,2019-01-20 18:01:41
29906,20.0,9.941064814814816,50.0,4,1,18,2019-02-01 18:21:37
29907,500.0,4.666620370370371,500.0,6,24,10,2019-03-24 10:40:41
29908,10.0,0.06959490740740741,520.0,2,20,12,2019-03-20 12:50:10
29909,100.0,9.968113425925926,50.0,3,31,16,2019-01-31 16:17:54
29910,300.0,6.969791666666667,300.0,1,26,4,2019-02-26 04:59:08
29911,200.0,57.52949074074074,150.0,6,3,5,2019-03-03 05:42:32
29912,150.0,32.16456018518519,200.0,4,8,16,2019-03-08 16:35:13
29913,400.0,19.073310185185186,300.0,3,7,5,2019-02-07 05:54:32
29914,250.0,32.02760416666667,270.0,4,1,18,2019-03-01 18:44:06
29915,50.0,19.58914351851852,50.0,4,1,5,2019-02-01 05:08:52
29916,100.0,20.964872685185185,100.0,0,25,5,2019-02-25 05:29:35
29917,100.0,0.0008564814814814815,100.0,1,19,8,2019-03-19 08:33:09
29918,100.0,4.841180555555556,100.0,1,22,7,2019-01-22 07:51:43
29919,1000.0,38.310636574074074,1000.0,2,13,20,2019-02-13 20:04:46
29920,7.0,1.1052893518518518,2.0,5,16,10,2019-03-16 10:24:29
29921,50.0,48.00560185185185,50.0,1,19,17,2019-03-19 17:02:37
29922,100.0,5.74994212962963,100.0,5,16,5,2019-03-16 05:46:06
29923,50.0,27.882094907407406,50.0,1,26,9,2019-03-26 09:19:05
29924,450.0,38.97246527777778,450.0,1,5,10,2019-03-05 10:16:16
29925,100.0,6.916273148148148,50.0,0,11,14,2019-03-11 14:54:25
29926,100.0,4.008275462962963,50.0,4,1,16,2019-03-01 16:16:16
29927,1000.0,17.05363425925926,400.0,3,24,14,2019-01-24 14:00:17
29928,200.0,5.320439814814815,110.0,4,15,16,2019-02-15 16:52:58
29929,100.0,0.6608680555555555,100.0,1,22,8,2019-01-22 08:27:26
29930,400.0,41.30423611111111,300.0,4,8,16,2019-03-08 16:59:17
29931,50.0,1.9738657407407407,80.0,3,7,16,2019-03-07 16:32:05
29932,300.0,10.959641203703704,200.0,1,22,15,2019-01-22 15:46:59
29933,50.0,24.998391203703704,100.0,5,9,17,2019-03-09 17:15:49
29934,270.0,33.814872685185186,170.0,6,3,11,2019-03-03 11:47:04
29935,300.0,29.17457175925926,500.0,4,1,15,2019-02-01 15:42:31
29936,200.0,49.23231481481481,30.0,1,26,18,2019-02-26 18:11:15
29937,100.0,9.818275462962964,100.0,0,25,12,2019-03-25 12:47:32
29938,100.0,27.957037037037036,100.0,5,2,4,2019-02-02 04:38:29
29939,50.0,5.050972222222223,100.0,0,18,16,2019-02-18 16:10:17
29940,100.0,0.8266203703703704,100.0,0,7,13,2019-01-07 13:14:35
29941,300.0,25.045324074074074,200.0,3,21,17,2019-02-21 17:46:13
29942,20.0,0.9548263888888889,20.0,2,27,7,2019-02-27 07:21:30
29943,200.0,16.397141203703704,500.0,6,3,17,2019-02-03 17:46:27
29944,50.0,12.072256944444444,40.0,6,10,16,2019-03-10 16:17:19
29945,100.0,0.007256944444444444,100.0,5,23,10,2019-02-23 10:55:47
29946,200.0,14.774467592592593,300.0,6,10,11,2019-02-10 11:31:15
29947,500.0,27.88548611111111,700.0,3,31,6,2019-01-31 06:47:25
29948,50.0,30.053159722222222,50.0,3,14,17,2019-02-14 17:45:21
29949,1300.0,30.01582175925926,1000.0,5,2,10,2019-02-02 10:39:13
29950,1000.0,4.016979166666666,300.0,6,24,5,2019-03-24 05:53:26
29951,300.0,6.049849537037037,100.0,0,21,14,2019-01-21 14:56:33
29952,30.0,14.514837962962963,100.0,1,5,5,2019-03-05 05:11:11
29953,50.0,12.95079861111111,20.0,1,12,11,2019-03-12 11:56:42
29954,100.0,28.595902777777777,100.0,4,8,6,2019-02-08 06:23:46
29955,100.0,1.8760300925925926,100.0,1,26,17,2019-02-26 17:32:37
29956,100.0,0.003761574074074074,50.0,3,21,16,2019-02-21 16:20:16
29957,20.0,1.0168055555555555,100.0,4,18,17,2019-01-18 17:28:41
29958,70.0,7.060185185185185,100.0,3,7,18,2019-03-07 18:00:32
29959,400.0,25.04740740740741,250.0,2,20,13,2019-03-20 13:36:26
29960,20.0,0.28291666666666665,20.0,4,22,20,2019-03-22 20:30:12
